t_s,P0_use,P0_used_tok,P0_running,P1_use,P1_used_tok,P1_running,D0_use,D0_used_tok,D0_running,D1_use,D1_used_tok,D1_running
511.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
511.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
512.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
512.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
513.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
513.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
514.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
514.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
515.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
515.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
516.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
516.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
517.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
517.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
518.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
518.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
519.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
519.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
520.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
520.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
521.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
521.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
522.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
522.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
523.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
523.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
524.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
524.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
525.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
525.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
526.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
526.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
527.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
527.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
528.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
528.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
529.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
529.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
530.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
530.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
531.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
531.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
532.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
532.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
533.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
533.56,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
534.06,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
534.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
535.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
535.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
536.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
536.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
537.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
537.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
538.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
538.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
539.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
539.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
540.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
540.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
541.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
541.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
542.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
542.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
543.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
543.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
544.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
544.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
545.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
545.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
546.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
546.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
547.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
547.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
548.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
548.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
549.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
549.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
550.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
550.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
551.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
551.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
552.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
552.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
553.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
553.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
554.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
554.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
555.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
555.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
556.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
556.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
557.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
557.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
558.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
558.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
559.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
559.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
560.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
560.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
561.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
561.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
562.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
562.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
563.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
563.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
564.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
564.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
565.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
565.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
566.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
566.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
567.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
567.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
568.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
568.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
569.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
569.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
570.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
570.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
571.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
571.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
572.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
572.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
573.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
573.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
574.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
574.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
575.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
575.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
576.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
576.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
577.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
577.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
578.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
578.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
579.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
579.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
580.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
580.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
581.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
581.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
582.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
582.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
583.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
583.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
584.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
584.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
585.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
585.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
586.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
586.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
587.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
587.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
588.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
588.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
589.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
589.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
590.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
590.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
591.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
591.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
592.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
592.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
593.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
593.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
594.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
594.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
595.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
595.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
596.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
596.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
597.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
597.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
598.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
598.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
599.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
599.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
600.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
600.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
601.07,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
601.57,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
602.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
602.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
603.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
603.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
604.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
604.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
605.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
605.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
606.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
606.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
607.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
607.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
608.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
608.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
609.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
609.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
610.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
610.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
611.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
611.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
612.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
612.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
613.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
613.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
614.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
614.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
615.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
615.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
616.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
616.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
617.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
617.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
618.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
618.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
619.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
619.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
620.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
620.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
621.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
621.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
622.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
622.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
623.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
623.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
624.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
624.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
625.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
625.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
626.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
626.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
627.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
627.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
628.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
628.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
629.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
629.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
630.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
630.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
631.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
631.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
632.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
632.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
633.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
633.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
634.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
634.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
635.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
635.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
636.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
636.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
637.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
637.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
638.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
638.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
639.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
639.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
640.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
640.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
641.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
641.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
642.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
642.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
643.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
643.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
644.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
644.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
645.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
645.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
646.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
646.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
647.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
647.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
648.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
648.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
649.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
649.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
650.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
650.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
651.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
651.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
652.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
652.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
653.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
653.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
654.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
654.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
655.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
655.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
656.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
656.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
657.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
657.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
658.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
658.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
659.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
659.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
660.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
660.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
661.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
661.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
662.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
662.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
663.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
663.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
664.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
664.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
665.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
665.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
666.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
666.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
667.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
667.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
668.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
668.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
669.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
669.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
670.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
670.58,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
671.08,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
671.59,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
672.09,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
672.59,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
673.09,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
673.59,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
674.09,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
674.59,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
675.09,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
675.59,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
676.09,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
676.59,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
677.09,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
677.59,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
678.09,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
678.59,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
679.09,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
679.59,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
680.09,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
680.59,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
681.09,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
681.59,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
682.09,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
682.59,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
683.09,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
683.59,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
684.09,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
684.59,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
